,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemod/Add,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,MSZoning_mean_enc,LotShape_mean_enc,LandContour_mean_enc,LotConfig_mean_enc,Neighborhood_mean_enc,Condition1_mean_enc,Condition2_mean_enc,BldgType_mean_enc,HouseStyle_mean_enc,RoofStyle_mean_enc,RoofMatl_mean_enc,Exterior1st_mean_enc,Exterior2nd_mean_enc,MasVnrType_mean_enc,ExterQual_mean_enc,ExterCond_mean_enc,Foundation_mean_enc,BsmtQual_mean_enc,BsmtCond_mean_enc,BsmtExposure_mean_enc,BsmtFinType1_mean_enc,BsmtFinType2_mean_enc,HeatingQC_mean_enc,CentralAir_mean_enc,Electrical_mean_enc,KitchenQual_mean_enc,Functional_mean_enc,GarageType_mean_enc,GarageFinish_mean_enc,GarageQual_mean_enc,GarageCond_mean_enc,PavedDrive_mean_enc,SaleType_mean_enc,TotalIndoorSF,TotalIndoorSF_squared,TotalIndoorSF_sqrt,TotalOutdoorSF,RenoYr_x_YrBuilt,OverallQual_x_Cond,OverallQual_x_IndoorSF,OverallQual_squared,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
1935,75.0,9742,8,5,2002,2002,281.0,0.0,1777.0,1777.0,1795,0,1795,0.0,2,0,3,7,1,2002.0,2.0,534.0,171,159,0,0,230000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,202497.21666666667,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7144.0,51036736.0,84.52218643646175,330,4008004,40,57152.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1936,74.0,8532,5,6,1954,1990,650.0,1213.0,84.0,1297.0,1297,0,1297,0.0,1,0,3,5,1,1954.0,2.0,498.0,0,0,0,0,153000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,142940.88768115942,145654.3969465649,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5188.0,26915344.0,72.02777242147643,0,3888460,30,25940.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1937,79.0,10634,5,6,1953,1953,0.0,428.0,0.0,608.0,1319,0,1319,1.0,1,0,3,5,0,1953.0,1.0,270.0,66,0,0,0,123000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,162284.58333333334,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,150424.57142857142,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3674.0,13498276.0,60.61352984276695,66,3814209,30,18370.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1938,65.0,14753,7,5,1998,1998,0.0,950.0,513.0,1463.0,1463,0,1463,1.0,2,0,3,5,0,1998.0,2.0,539.0,0,81,0,0,207000,191235.16458072592,233954.74545454545,199313.11627906977,177537.01463739187,202497.21666666667,254794.2962962963,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,189377.57055214723,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5852.0,34245904.0,76.49836599562111,81,3992004,35,40964.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1939,87.0,18386,7,9,1880,2002,0.0,0.0,1470.0,1470.0,1675,1818,3493,0.0,3,0,3,10,1,2003.0,3.0,870.0,302,0,0,0,295000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,125276.30061349693,185007.3101301641,181382.07555555555,185275.68588235293,243666.66666666666,171264.25324274244,180849.19703703703,243429.0888888889,239540.2,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,9926.0,98525476.0,99.62931295557549,302,3763760,63,69482.0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1940,60.0,12450,5,5,2003,2004,126.0,729.0,365.0,1094.0,1094,0,1094,1.0,1,0,3,6,0,2004.0,2.0,576.0,0,0,0,0,149000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,187760.16091954024,139685.7142857143,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4376.0,19149376.0,66.15134163416491,0,4014012,25,21880.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1942,50.0,5175,5,8,1958,2000,0.0,150.0,254.0,808.0,808,0,808,0.0,1,0,2,5,0,1963.0,1.0,308.0,143,0,0,0,112000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,127022.69736842105,172604.77777777778,129181.81818181818,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,188567.14285714287,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,104562.82781456954,133574.52380952382,2828.0,7997584.0,53.178943201233324,143,3916000,40,14140.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1943,69.05520046484602,8398,5,5,1967,1967,323.0,114.0,300.0,943.0,943,0,943,1.0,1,0,2,5,0,1972.0,2.0,528.0,132,0,0,0,134500,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,212161.4365079365,143270.97834803528,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,153266.92156862744,156659.02083333334,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3243.0,10517049.0,56.94734409961539,132,3869089,25,16215.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1944,53.0,3710,7,5,2007,2008,20.0,0.0,1146.0,1146.0,1246,0,1246,0.0,2,0,2,5,1,2007.0,2.0,428.0,100,24,0,0,187687,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,200417.68181818182,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,155616.82222222222,154244.44444444444,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,271610.5665024631,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,279021.05625,4784.0,22886656.0,69.16646586316233,124,4030056,35,33488.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1945,60.0,7500,4,4,1920,1950,0.0,0.0,698.0,698.0,698,430,1128,0.0,1,0,2,6,0,1980.0,2.0,528.0,30,0,164,0,68400,78010.8947368421,162925.81235521234,178998.5648399349,177537.01463739187,101103.1884057971,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,187441.50366492147,122565.15714285715,139501.60744985673,183954.74934725848,132132.94776119402,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,133574.52380952382,3652.0,13337104.0,60.43177971895251,194,3744000,16,14608.0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1946,62.0,8010,6,9,1958,2007,0.0,745.0,206.0,951.0,951,0,951,1.0,1,0,2,6,0,1985.0,2.0,480.0,0,0,42,0,143500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,230802.4849354376,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,189377.57055214723,237597.24552845527,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3804.0,14470416.0,61.6765757804371,42,3929706,54,22824.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1947,69.05520046484602,12800,7,5,1989,1989,145.0,1518.0,0.0,1518.0,1644,0,1644,1.0,2,0,2,5,1,1989.0,2.0,569.0,80,0,0,396,275000,191235.16458072592,162925.81235521234,199313.11627906977,177537.01463739187,187760.16091954024,185007.3101301641,181382.07555555555,185275.68588235293,166248.98936170212,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6324.0,39992976.0,79.52358140828417,476,3956121,35,44268.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1948,82.0,11070,7,5,1988,1989,70.0,0.0,1907.0,1907.0,1959,0,1959,0.0,3,0,5,9,0,1989.0,3.0,766.0,0,0,0,0,171000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,167656.70731707316,185007.3101301641,181382.07555555555,139296.33333333334,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,157184.2105263158,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7732.0,59783824.0,87.93179174792243,0,3954132,35,54124.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1949,69.05520046484602,12224,6,5,2000,2000,40.0,695.0,297.0,992.0,1022,1032,2054,1.0,2,1,3,7,1,2000.0,2.0,390.0,24,48,0,0,244000,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6092.0,37112464.0,78.05126520435142,72,4000000,30,36552.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1950,50.0,6953,5,7,1971,2004,0.0,469.0,395.0,864.0,874,0,874,0.0,1,0,3,5,0,1971.0,1.0,352.0,0,0,0,0,130000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,167656.70731707316,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,129091.35294117648,3476.0,12082576.0,58.957611891934704,0,3949884,35,17380.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1951,100.0,11824,8,5,2006,2006,298.0,0.0,1685.0,1685.0,1685,0,1685,0.0,2,0,2,5,1,2006.0,3.0,658.0,112,63,0,0,253000,218618.31683168316,211848.67052023122,178998.5648399349,180629.591954023,227183.9,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6740.0,45427600.0,82.09750300709517,175,4024036,40,53920.0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1953,35.0,3907,8,6,1989,1989,0.0,747.0,235.0,982.0,1034,0,1034,1.0,1,0,1,4,1,1989.0,2.0,598.0,141,36,0,0,185000,129119.14240506329,211848.67052023122,262353.37647058826,177537.01463739187,144566.66666666666,185007.3101301641,181382.07555555555,198312.37267080744,179809.19452313503,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,230802.4849354376,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4032.0,16257024.0,63.49803146555018,177,3956121,48,32256.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1954,57.0,8918,6,5,2005,2006,0.0,0.0,745.0,745.0,745,745,1490,0.0,2,1,3,7,1,2005.0,2.0,392.0,36,20,0,0,167800,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4470.0,19980900.0,66.85805860178712,56,4022030,30,26820.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1955,76.0,9591,8,5,2004,2005,262.0,1088.0,625.0,1713.0,1713,0,1713,1.0,2,0,3,7,1,2004.0,3.0,856.0,0,26,0,170,274900,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6852.0,46949904.0,82.7768083462995,196,4018020,40,54816.0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1956,69.05520046484602,14115,7,5,1980,1980,225.0,1036.0,336.0,1372.0,1472,0,1472,1.0,2,0,3,6,2,1980.0,2.0,588.0,233,48,0,0,187500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,194619.02298850575,185007.3101301641,181382.07555555555,185275.68588235293,166248.98936170212,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5688.0,32353344.0,75.41883053985921,281,3920400,35,39816.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1957,75.0,9675,7,5,2005,2005,0.0,341.0,772.0,1113.0,1113,858,1971,0.0,2,1,3,8,1,2005.0,2.0,689.0,0,48,0,0,253000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,227183.9,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,189377.57055214723,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6168.0,38044224.0,78.53661566428744,48,4020025,35,43176.0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1958,21.0,1974,4,7,1973,2006,0.0,501.0,25.0,526.0,526,462,988,1.0,1,0,2,5,0,1973.0,1.0,297.0,120,101,0,0,105000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,100231.25,185007.3101301641,181382.07555555555,133100.0,149343.92,171264.25324274244,180849.19703703703,243429.0888888889,239540.2,153679.27586206896,143270.97834803528,167623.02325581395,148415.5307068366,202537.58217592593,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,247883.52272727274,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3028.0,9168784.0,55.02726596879042,221,3957838,28,12112.0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1959,85.0,11475,6,6,1961,1961,90.0,568.0,640.0,1208.0,1576,0,1576,1.0,1,0,4,7,1,1961.0,2.0,368.0,85,0,0,0,174500,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,166248.98936170212,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,271610.5665024631,164368.0170648464,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5568.0,31002624.0,74.61903242471053,85,3845521,36,33408.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1960,69.05520046484602,21533,7,5,1996,1997,0.0,0.0,1065.0,1065.0,1065,984,2049,0.0,2,1,4,9,1,1997.0,2.0,467.0,120,48,0,0,210900,191235.16458072592,233954.74545454545,178998.5648399349,174703.6,202497.21666666667,143223.60550458715,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6228.0,38787984.0,78.91767862779544,168,3986012,35,43596.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
